Clustering Analysis for Lattice (diag_style cluster) 
nglobal = 8000 
nprocs = 8 


--------------------------------------------------
Time = 1.292427 
ncluster = 358 
<N> = 22.3464 
<R> = 2.47043 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 36 40 0 56 13.9643 7.73214 1.57143 12 16 6 10 0 4
 38 3 0 59 16.2881 9.42373 18.3051 14 18 8 11 16 1
 39 5 0 90 11.1556 11.2556 2.01111 8 13 9 14 19 5
 40 52 0 24 15.9167 18.4167 2.625 15 17 17 0 1 4
 41 88 0 107 15.4486 5.46729 5.53271 13 18 3 8 2 8
 42 2 0 181 16.4475 12.6243 0.911602 13 0 9 16 18 4
 44 10 0 376 17.6064 13.9654 4.91223 11 3 9 19 0 9
 45 29 0 24 17.625 9.375 6.20833 16 19 8 11 5 8
 47 91 0 290 15.4207 9.10345 10.7069 12 19 5 13 7 15
 50 98 0 204 15.8775 19.3873 12.0588 13 19 16 3 8 16
 52 34 0 52 11.9423 0.961538 10.5192 10 14 19 3 8 13
 55 24 0 12 13.75 5.58333 9.41667 12 15 5 6 9 10
 58 15 0 217 8.68203 12.4654 17.0968 5 11 9 16 13 1
 59 69 0 197 2.85279 14.1624 18.4772 19 6 10 18 15 2
 60 4 0 77 5.90909 14.4026 2.48052 4 9 12 17 0 4
 67 61 0 21 0.666667 10.9524 2.71429 19 2 10 12 1 4
 71 94 0 57 7.5614 11.3684 5.03509 6 10 10 13 3 7
 73 95 0 21 9.90476 14.3333 4 9 11 13 16 3 5
 74 30 0 127 6.4252 15.874 6 3 10 13 18 3 9
 78 36 0 11 2.09091 18 5.72727 1 3 17 19 5 7
 80 93 0 146 10.1438 13.5 9.26712 7 13 11 16 6 13
 83 77 0 30 1.76667 15.3 7.93333 0 4 14 17 7 9
 84 60 0 61 3.7541 17.8852 9.57377 2 6 16 0 7 12
 91 80 0 93 13.1828 12.4839 16.9462 11 15 10 16 14 0
 94 3 0 76 18.5263 16.7895 17.2237 16 1 15 19 15 0
 108 15 0 52 13.1154 17.25 6.84615 11 15 16 19 5 9
 116 33 0 36 15.3611 15.25 10 14 17 14 17 8 12
 118 15 0 4 17.75 13.5 9.25 17 18 13 14 9 10
 119 89 0 84 19.2857 16.0714 11.8095 17 2 14 19 9 14
 126 13 0 20 7.65 2.95 11.05 6 9 2 4 10 12
 131 33 0 58 5.7931 0.965517 12.6552 4 9 19 3 11 14
 133 27 0 52 11.3077 3.01923 13.3654 9 14 0 5 12 15
 134 69 0 72 7.5 7.86111 14.4444 5 10 5 10 12 17
 135 16 0 90 7.82222 3.02222 15.1333 5 10 0 6 13 18
 136 20 0 130 3.60769 6.71538 15.9923 1 7 4 10 13 18
 137 63 0 164 11.25 19.5122 16.2134 8 15 16 3 13 19
 139 59 0 64 19.0469 7.5625 16.5 17 1 6 10 14 19
 140 42 0 35 18.5429 3.45714 16.6571 17 0 2 5 15 18
 156 45 0 33 14.3333 3.93939 11.5758 13 16 2 5 10 13
 162 62 0 75 11.7733 10.6667 12.88 9 14 8 13 10 15
 165 28 0 132 12.8712 6.94697 16.1212 10 16 4 9 13 19
 166 79 0 33 14.9394 3 15.6667 13 16 1 5 14 17
 189 86 0 46 5.52174 16.6087 14.1957 3 8 15 18 12 16
 197 48 0 101 17.1188 13.5644 15.1881 15 0 11 16 12 17
 200 76 0 16 19.9375 10.625 17.1875 19 1 10 12 16 18
 217 57 0 87 12.4368 15.8621 13.6322 10 15 14 18 11 16



--------------------------------------------------
Time = 13.163526 
ncluster = 64 
<N> = 125 
<R> = 4.44925 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 78 0.358974 19.2308 19.7564 18 3 17 2 17 2
 2 28 0 67 3.89552 19.1493 2.67164 2 6 17 1 0 5
 3 61 0 290 5.3069 18.3138 16.931 0 10 14 1 12 2
 4 64 0 133 3.04511 2.15789 17.7519 18 7 0 4 15 0
 5 83 0 655 11.1115 2.10687 4.18168 5 16 17 7 17 10
 6 47 0 194 8.83505 6.41753 0.180412 6 12 2 10 16 5
 7 33 0 358 3.42737 5.64804 2.15642 19 8 1 10 18 7
 8 83 0 67 5.14925 10.2537 0.432836 3 7 8 12 18 3
 9 36 0 130 18.8 7.46154 2.97692 16 1 5 11 19 7
 10 42 0 1 8 0 1 8 8 0 0 1 1
 11 86 0 281 18.0214 0.451957 4.41993 14 2 15 4 0 8
 12 99 0 26 3 1 6.42308 2 4 19 3 5 8
 13 50 0 123 6.3252 5.96748 7.69919 3 10 3 9 5 11
 14 66 0 777 3.04633 10.9588 10.7941 18 9 5 17 5 17
 15 65 0 33 10.1515 9 8.06061 9 11 7 10 6 10
 16 94 0 77 0.714286 19.1039 8.87013 18 3 15 1 7 11
 17 44 0 62 18.4355 3.59677 8.20968 16 2 2 6 7 10
 18 43 0 21 4.7619 1.09524 8.95238 3 6 0 2 8 10
 19 48 0 165 8.74545 18.1212 10.2848 6 13 15 1 7 14
 20 27 0 247 0.65587 3.58704 12.3401 16 6 0 7 8 16
 21 73 0 100 9.96 6.06 11.06 7 13 3 9 8 14
 23 21 0 74 16.9324 0.756757 18.1351 15 19 18 4 16 1
 27 84 0 54 16.4444 5.14815 18.3704 15 18 3 7 16 1
 30 40 0 44 13.9545 8.06818 1.52273 12 16 7 10 0 3
 31 3 0 44 16.0455 9.27273 18.25 14 18 8 11 16 0
 32 5 0 80 11.1625 11.2125 1.95 9 13 9 14 19 4
 33 2 0 186 16.5323 12.5054 0.790323 13 0 9 16 18 4
 34 88 0 95 15.4526 5.75789 5.55789 13 18 3 8 3 8
 35 8 0 23 11.3913 8.30435 5.13043 10 13 7 10 4 6
 36 10 0 443 17.7494 14.0271 5.01806 11 4 9 19 0 10
 37 91 0 331 15.3353 8.83384 10.5529 12 19 4 14 6 15
 42 98 0 251 15.7928 19.4502 11.8845 13 19 16 4 8 16
 46 34 0 29 11.6552 1.03448 11.1034 10 13 19 3 9 13
 48 69 0 215 2.5814 13.9721 18.6372 19 6 10 18 15 2
 51 15 0 239 8.6318 12.4519 16.9205 5 11 9 16 13 1
 52 4 0 62 6.3871 13.8548 2.22581 4 9 12 16 0 4
 59 61 0 5 0.8 11.2 2.6 0 2 11 12 2 3
 60 94 0 55 7.70909 11.4 4.83636 6 10 10 13 2 7
 63 60 0 29 3.89655 11.4828 4.34483 2 5 10 13 3 6
 64 30 0 165 6.05455 16.0242 6.0303 2 10 13 19 3 9
 67 93 0 145 10.331 13.4828 9.04138 8 13 11 16 5 13
 72 60 0 33 3.69697 18.0606 9.84848 2 5 17 0 8 11
 73 89 0 78 19.0897 16.2308 11.6667 16 2 14 19 9 14
 79 71 0 155 12.7484 16.3742 0.832258 10 16 14 19 17 5
 81 3 0 72 18.4583 16.8889 17.1806 16 1 15 19 15 0
 92 15 0 38 13.0263 17.0526 6.89474 11 15 16 19 5 9
 99 33 0 13 14.6923 15 10 14 16 14 16 9 11
 106 13 0 20 7.7 2.95 10.95 6 9 2 4 10 12
 111 33 0 46 5.82609 0.869565 12.5435 4 8 19 3 11 14
 113 27 0 45 11.0889 2.73333 13.1333 9 13 1 5 11 15
 114 69 0 54 7.7963 7.33333 14.1111 6 10 5 9 12 17
 115 16 0 75 7.88 3.22667 15.0667 5 10 1 5 13 18
 116 20 0 131 3.81679 6.64885 16.0076 1 7 4 10 13 18
 117 63 0 184 11.1848 19.4348 16.2337 7 15 16 3 13 19
 119 59 0 73 18.9178 7.86301 16.7671 17 1 5 11 14 19
 122 42 0 2 19.5 4.5 17 19 0 4 5 17 17
 132 45 0 18 14.0556 4.16667 11.6667 13 15 3 5 10 13
 139 62 0 58 11.7241 10.9138 12.8276 10 14 8 13 11 15
 141 28 0 162 12.8519 6.85185 16.037 10 16 3 10 13 19
 142 79 0 24 14.9583 2.75 15.7083 14 16 1 4 14 17
 165 86 0 9 5.88889 16.4444 13.8889 5 7 16 17 13 15
 184 57 0 75 12.5733 15.7067 13.3867 10 15 14 18 11 16
 185 48 0 101 16.901 13.4851 15.1089 14 19 11 16 12 17
 190 80 0 80 13.35 12.425 16.925 12 15 10 15 15 19



--------------------------------------------------
Time = 16.947719 
ncluster = 53 
<N> = 150.943 
<R> = 4.61897 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 62 0.612903 19.129 19.6613 18 3 17 1 17 2
 2 28 0 38 3.73684 19.0526 2.5 2 6 17 0 0 5
 3 61 0 333 5.03303 18.4114 16.6727 0 10 15 2 11 2
 4 83 0 794 11.0315 2.13854 4.29093 4 16 16 8 17 11
 5 64 0 100 3.04 2.07 17.79 0 6 0 4 15 0
 6 86 0 280 18.4286 0.9 4.32857 15 3 17 4 0 8
 7 33 0 422 3.30332 5.71327 2.22275 19 8 1 12 17 7
 8 47 0 195 8.62051 6.54872 19.9641 6 12 2 11 16 5
 9 83 0 33 5.54545 10.2121 0.424242 4 7 9 12 18 2
 10 36 0 135 18.2148 7.26667 3.13333 15 0 5 10 0 7
 11 50 0 101 6.47525 5.89109 7.81188 3 9 3 9 5 11
 12 66 0 919 3.23069 10.9989 10.6094 18 10 4 18 4 17
 13 30 0 158 6.05063 16.2911 5.92405 3 10 13 0 3 9
 14 94 0 69 1.3913 18.8986 8.81159 19 4 17 1 7 11
 15 44 0 36 18.4722 3.58333 8 16 0 2 5 7 9
 16 65 0 20 10.2 8.8 7.55 9 11 7 10 6 9
 17 43 0 11 5 1.18182 8.81818 4 6 0 2 8 10
 18 48 0 176 8.39205 18.3523 10.6761 5 12 15 2 8 14
 19 27 0 300 0.696667 3.44333 12.5967 16 6 0 7 8 18
 20 73 0 90 9.9 5.86667 11.3333 7 12 3 9 9 14
 22 21 0 64 17.1406 0.921875 18.2344 15 19 19 3 16 0
 26 84 0 46 16.4348 5.17391 18.4565 15 18 3 8 16 0
 29 40 0 34 13.9706 8.29412 1.05882 12 16 7 10 19 3
 30 5 0 75 11.0533 11.12 1.93333 8 13 9 14 19 4
 31 2 0 156 16.2756 12.3526 0.25641 13 19 9 16 18 3
 32 88 0 45 15.3556 6.26667 5.33333 13 17 4 8 3 7
 33 10 0 566 17.5972 14.0548 4.9841 11 4 9 19 0 11
 34 94 0 49 7.95918 11.2449 4.69388 6 11 9 13 3 6
 35 91 0 407 14.8747 8.56265 10.6658 11 19 4 14 6 16
 38 98 0 325 15.6215 19.4554 11.6 12 19 15 3 7 16
 41 69 0 227 2.43172 13.5903 18.8899 19 6 9 18 16 2
 44 15 0 268 8.69403 12.4888 16.8619 5 12 8 16 13 1
 50 4 0 46 6.13043 13.5652 2.45652 4 9 12 16 1 4
 51 71 0 166 12.6627 16.1867 0.801205 9 16 13 19 17 5
 59 93 0 139 10.5683 13.6906 8.79856 8 14 11 17 5 12
 81 15 0 1 13 16 7 13 13 16 16 7 7
 94 33 0 14 6.07143 1.64286 12.2143 5 7 1 3 11 14
 95 13 0 10 8.1 3 11.5 7 9 2 4 11 12
 97 16 0 75 7.6 3.17333 14.6933 5 10 1 5 12 17
 98 69 0 23 7.82609 6.69565 13.8696 6 9 5 9 12 15
 99 20 0 126 4.2381 6.69841 15.9524 1 7 3 10 13 19
 100 63 0 209 11.4498 19.5694 16.0766 8 15 16 3 13 19
 102 59 0 78 18.8077 8.29487 17.0641 17 1 6 11 14 19
 118 27 0 30 11.3667 2.56667 13.1333 10 13 1 4 12 15
 120 28 0 183 12.9399 6.81967 16.0273 10 17 4 10 13 19
 128 3 0 8 16.125 9.375 17.75 15 17 8 10 17 19
 137 60 0 1 4 18 10 4 4 18 18 10 10
 138 89 0 43 18.8837 16.2093 11.9767 17 1 14 18 10 14
 142 3 0 63 18.3333 16.9841 17.0794 16 0 15 19 15 19
 157 57 0 58 12.569 15.3621 13.2241 10 15 13 17 11 16
 158 62 0 21 11.5238 11.381 13.1905 10 13 10 13 12 14
 160 48 0 94 16.7872 13.6809 15.1915 14 19 10 17 13 17
 162 80 0 78 13.3846 12.3205 16.9103 12 16 10 15 14 19



--------------------------------------------------
Time = 21.598503 
ncluster = 37 
<N> = 216.216 
<R> = 5.35002 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 33 0.69697 18.7879 19.6364 19 2 17 0 18 1
 2 64 0 75 2.73333 1.93333 17.9867 0 6 0 4 16 0
 3 61 0 375 5.04267 18.4693 17.0187 0 10 15 2 11 3
 4 83 0 952 11.0662 2.34874 4.41492 4 16 15 9 17 11
 5 86 0 300 19.0233 1.16333 4.55 16 3 18 4 0 9
 6 33 0 452 3.39159 5.88717 2.1615 19 7 0 12 17 7
 7 47 0 196 8.48469 6.60204 19.5306 6 12 2 10 16 4
 8 36 0 155 17.8774 7.1871 3.02581 15 0 5 10 19 7
 9 30 0 162 5.83333 16.5802 5.64815 2 10 13 0 2 9
 10 66 0 1058 3.19187 11.155 10.6437 18 10 4 18 4 16
 11 50 0 71 6.90141 6.21127 8.11268 4 9 4 9 5 11
 12 94 0 43 8.2093 11.2326 4.62791 6 10 9 13 3 6
 13 27 0 378 0.925926 3.27513 12.6799 15 7 19 7 7 18
 14 94 0 19 1 18.8947 9.15789 0 2 18 0 8 11
 15 48 0 173 8.11561 18.5029 11.0231 4 11 15 3 8 14
 17 21 0 54 17.1667 0.851852 18.3704 15 19 19 3 17 0
 19 84 0 10 17.2 4.7 19.3 16 18 4 6 18 0
 23 28 0 217 13.0092 6.64977 16.1982 9 17 3 10 13 0
 24 5 0 71 11.2254 11.1549 1.91549 9 13 9 13 19 4
 25 2 0 135 16.1111 12.2444 19.9037 13 19 9 16 18 3
 26 10 0 652 17.5736 14.0905 4.75307 11 4 8 19 0 11
 28 91 0 456 14.6864 8.77412 10.7434 10 18 4 14 6 16
 29 98 0 385 15.6468 19.3273 11.7481 11 0 15 4 7 16
 31 69 0 227 2.50661 13.4185 18.9956 19 6 9 18 16 2
 34 15 0 296 8.81419 12.4122 16.6926 5 12 8 17 13 2
 39 4 0 27 6.25926 13.0741 2.25926 5 8 11 15 1 4
 40 71 0 142 12.5352 16.1056 0.521127 9 16 13 19 17 4
 47 93 0 126 10.7778 14 8.74603 8 14 11 17 5 12
 76 73 0 57 9.91228 5.29825 11.7193 8 12 3 8 10 13
 79 16 0 75 7.53333 3.28 14.32 5 10 1 6 12 17
 80 20 0 109 4.61468 6.93578 16.0367 1 8 4 10 13 19
 81 63 0 217 11.6774 19.7051 16.0138 8 16 16 3 13 19
 86 59 0 78 18.5641 8.35897 17.3205 16 1 6 11 15 19
 120 3 0 55 18.2364 17.0727 17.2 16 0 15 19 15 19
 132 57 0 35 12.4571 15.4 13.3429 11 14 14 17 11 15
 134 48 0 64 16.5469 13.9219 15.5625 15 19 11 17 13 17
 137 80 0 70 13.4714 12.4286 17.0714 12 16 10 15 15 19



--------------------------------------------------
Time = 28.152123 
ncluster = 29 
<N> = 275.862 
<R> = 5.64849 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 86 0 275 19.4509 1.33455 4.91636 16 3 19 5 0 9
 2 61 0 505 4.63168 18.8059 17.4079 19 10 14 3 12 2
 3 83 0 1147 11.1412 2.62511 4.53618 4 18 15 10 17 12
 4 33 0 525 3.41333 6.13905 1.96571 18 9 0 12 17 7
 5 47 0 127 8.49606 6.41732 18.9291 6 11 3 10 16 2
 6 36 0 111 17.5946 7.4955 2.28829 15 0 5 10 19 6
 7 30 0 175 6.14857 16.1714 4.84 3 10 12 0 1 8
 8 66 0 1266 3.46445 11.0735 10.5695 17 10 4 18 4 16
 9 27 0 446 0.786996 3.19731 13.1659 15 7 19 8 8 19
 10 48 0 171 8.12865 18.2982 11.0936 5 11 15 2 8 14
 12 21 0 24 17.8333 0.166667 18.6667 17 19 19 2 17 0
 17 28 0 238 12.9118 6.91597 16.5042 9 17 4 11 13 0
 18 2 0 102 15.7451 12.2255 19.1373 13 18 9 16 17 1
 19 5 0 50 10.92 11.24 2.14 9 13 9 13 0 4
 20 10 0 727 17.3246 14.044 4.40715 10 5 8 19 19 10
 22 91 0 487 14.5647 8.96509 10.9959 10 18 4 14 6 16
 23 98 0 390 15.641 19.0282 11.9308 11 0 15 4 7 17
 26 69 0 192 2.30208 12.7552 18.9115 19 6 9 16 17 2
 28 15 0 342 9.22807 12.5029 16.8772 6 14 8 17 12 3
 34 71 0 103 12.0777 15.7573 0.543689 9 16 13 18 18 4
 38 94 0 4 8.5 10.5 4 8 9 10 11 4 4
 40 93 0 85 10.8588 14.4706 8.17647 9 13 12 17 5 12
 69 16 0 58 7.84483 3.65517 13.6897 6 10 1 6 12 16
 70 63 0 255 12.1961 19.3176 16.1216 8 16 15 3 13 19
 71 20 0 65 5 6.49231 16.2769 3 7 4 10 14 18
 75 59 0 57 18.4561 9.03509 17.3158 16 1 7 11 15 19
 105 3 0 46 18.2391 16.7826 17.3261 17 0 15 19 15 19
 121 48 0 19 16.5263 14.2105 16.1053 15 18 13 15 15 17
 124 80 0 8 13.875 12.25 17.125 13 15 11 13 16 18



--------------------------------------------------
Time = 36.033143 
ncluster = 22 
<N> = 363.636 
<R> = 6.01699 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 61 0 579 4.46978 18.9275 17.4905 18 10 14 5 12 2
 2 83 0 1357 11.2056 2.6507 4.47973 4 18 15 11 17 13
 3 33 0 564 3.09929 6.54255 1.58865 17 9 1 12 17 7
 4 47 0 60 8 5.98333 18.1833 6 10 3 8 16 0
 5 15 0 384 9.41927 12.5703 17.3828 5 14 8 17 12 3
 6 86 0 222 19.8153 1.46396 5.48198 17 3 19 6 1 9
 7 30 0 161 6.42857 15.8571 4.0559 3 10 12 0 1 8
 8 10 0 952 16.9748 13.9433 3.73739 10 4 7 0 17 11
 9 66 0 1510 3.8245 10.9417 10.7828 17 11 4 18 4 17
 10 27 0 486 0.744856 2.98971 13.3189 15 7 19 8 7 0
 16 28 0 241 13.0788 6.78838 16.7054 9 18 3 11 13 1
 20 36 0 2 17 8.5 1 17 17 8 9 1 1
 22 91 0 492 14.5041 9.03862 11.3293 11 18 4 14 6 17
 24 98 0 400 15.815 18.855 12.1125 12 0 14 4 7 17
 28 69 0 95 2.15789 12.6 18.9053 19 5 10 15 17 2
 37 48 0 114 8.49123 18.2018 11.5263 5 11 15 1 9 14
 40 2 0 63 16.127 12.2857 17.9524 14 18 10 15 16 0
 42 71 0 27 11.5926 15.9259 0.62963 10 13 15 17 19 2
 44 63 0 244 12.3934 19.0574 16.1762 9 17 14 3 13 0
 53 93 0 20 11.65 14.85 9.15 10 13 14 16 8 11
 59 16 0 15 8.13333 2.86667 13.2667 7 9 2 4 12 14
 66 59 0 12 18.4167 9.41667 17.9167 17 0 9 10 17 19



--------------------------------------------------
Time = 46.711290 
ncluster = 14 
<N> = 571.429 
<R> = 7.23337 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 61 0 607 4.53377 18.86 17.598 19 10 13 4 13 4
 2 83 0 1656 10.9016 2.375 4.45713 4 19 15 10 16 14
 3 33 0 524 2.66031 6.41603 1.24809 17 7 1 12 17 6
 4 15 0 421 9.5962 12.8195 17.9097 5 14 8 17 13 3
 5 10 0 1152 16.987 13.8733 3.09983 10 5 8 1 16 11
 6 86 0 166 19.9639 1.41566 6.24096 17 3 19 5 3 9
 8 66 0 1826 4.1977 11.1533 10.8105 17 12 3 19 3 19
 9 27 0 442 0.423077 3.07014 13.5837 15 6 19 8 7 0
 14 28 0 201 13.6269 6.67164 16.5522 10 18 3 10 13 0
 19 91 0 459 14.4401 9.00218 11.5468 11 18 4 14 7 17
 21 98 0 361 15.9141 18.6953 12.1579 11 0 14 4 8 17
 28 30 0 4 6.5 14.75 3 6 7 14 15 2 4
 45 63 0 176 12.4205 19.1307 15.8125 9 16 15 3 13 19
 67 48 0 5 8.4 18.4 12.2 8 9 18 19 12 13



--------------------------------------------------
Time = 60.298440 
ncluster = 12 
<N> = 666.667 
<R> = 7.64212 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 10 0 1325 17.0687 14.0408 2.58113 10 4 7 2 15 11
 2 61 0 466 4.35837 18.7811 17.0858 19 9 14 4 12 2
 3 83 0 2089 10.8262 2.37626 2.12303 2 0 14 10 10 13
 4 33 0 386 2.12694 6.12435 1.0285 18 7 1 11 17 5
 5 15 0 370 9.53514 12.8541 18.1108 4 14 8 18 13 3
 7 66 0 2092 4.36568 11.0545 10.6243 17 12 2 0 2 19
 8 86 0 40 0.475 1.45 6.775 19 2 0 3 5 8
 11 27 0 393 19.6539 3.19593 14.1858 15 5 19 8 9 19
 18 91 0 392 14.5638 9.04592 11.7449 11 18 4 14 7 16
 20 98 0 313 16.0415 18.3419 12.2907 12 0 14 3 8 16
 51 63 0 53 12.0943 18.6226 15.4528 10 14 17 1 13 17
 52 28 0 81 13.5926 6.98765 16.3333 11 16 4 10 14 19



--------------------------------------------------
Time = 77.738916 
ncluster = 9 
<N> = 888.889 
<R> = 8.25405 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 10 0 1365 17.2945 14.0425 2.13553 10 6 8 2 14 11
 2 83 0 3155 19.5629 2.49128 0.831379 10 16 14 11 10 9
 3 33 0 201 1.89055 6.65174 19.9154 18 5 2 11 17 3
 5 66 0 2210 4.34072 11.3109 10.8733 17 13 3 0 0 19
 13 91 0 220 14.5227 9.97727 12.5091 12 17 6 14 8 16
 16 15 0 223 9.51121 13.1928 18.1749 5 14 10 16 14 2
 18 61 0 125 4.032 18.68 16.904 1 7 15 2 14 0
 28 98 0 197 16.1777 17.4721 12.7005 12 0 14 1 9 16
 31 27 0 304 19.7763 2.90789 14.6349 17 4 18 8 10 19



--------------------------------------------------
Time = 100.100000 
ncluster = 4 
<N> = 2000 
<R> = 10.1824 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 83 0 4880 18.8908 1.85594 19.9842 10 9 10 9 10 9
 2 66 0 2323 1.71933 11.8605 1.88162 10 9 4 19 10 18
 4 10 0 795 16.7509 13.9459 1.22642 11 3 9 19 15 8
 14 27 0 2 1 2 15.5 1 1 2 2 15 16

